Customer_ID,Age,Gender,Marital_Status,Location,Urbanization_Level,Annual_Income,Property_Value,Premium_Amount,Policy_Term,Claim_Frequency,Claim_Amount_Last,Maintenance_Level,Flood_Risk_Index,Crime_Rate_Index,Building_Age,Customer_Satisfaction,Has_Security_System,Risk_Category,Expected_Claim_Cost,Construction_Type,Policy_Tenure,Payment_Method,Credit_Score,Fire_Risk_Score
CUST104277,58,Female,Married,Perak,Urban,31181.04,194221.4,1822.68,20,2,310.33,Low,39.31,62.3,13,1,Yes,1,435.73,Timber Structure,5,Mortgage,552,27.88
CUST104278,31,Female,Married,Selangor,Urban,64639.68,214663.53,975.09,15,2,1608.16,Moderate,17.99,30.83,3,2,No,0,3011.73,Reinforced Concrete,3,Cash,583,21.76
CUST104279,55,Male,Married,Selangor,Urban,48150.2,103875.27,679.32,10,0,201.72,Moderate,65.4,21.14,39,5,Yes,1,0,Brick Wall,3,Mortgage,671,32.3
CUST104280,28,Female,Married,Kuala Lumpur,Urban,90688.31,157006.44,500.89,15,3,2273.54,Low,15.15,39.01,36,1,Yes,1,6284.26,Steel Frame,15,Financing Scheme,498,24.33
CUST104281,23,Male,Married,Kuala Lumpur,Urban,66633.68,625155.12,3422.07,15,5,1250.71,Low,31.03,40.4,12,5,Yes,1,3921.22,Brick Wall,1,Online Payment,628,52.05
CUST104282,34,Female,Married,Sabah,Rural,29307.1,100000,923.04,10,5,13.45,Moderate,14.03,62.24,27,5,Yes,1,57.43,Steel Frame,10,Online Payment,787,11.76
CUST104283,33,Male,Married,Selangor,Suburban,20598.77,180852.5,1801.96,15,0,148.15,Moderate,21,16.47,14,3,Yes,0,0,Reinforced Concrete,10,,634,16.74
CUST104284,65,Male,Married,Kuala Lumpur,Suburban,37372.2,203402.86,995.46,10,4,2428.31,High,32.31,34.43,10,,Yes,1,7498.19,,10,Mortgage,516,27.95
CUST104285,52,Female,Married,Sarawak,Suburban,20000,171936.05,555.68,15,2,1019.84,Moderate,19.87,38.16,41,4,Yes,0,2789.47,Lightweight Concrete,3,Online Payment,595,38.19
CUST104286,54,Male,Married,Johor,Urban,38461.41,100000,451.56,10,0,2230.42,Moderate,5.11,62,38,4,Yes,0,0,Reinforced Concrete,10,Bank Loan,593,44.12
CUST104287,65,Male,Widowed,Penang,Urban,30570.41,213077.17,983.98,20,2,988.08,Moderate,19.61,39.87,12,3,Yes,0,2149.97,,15,Bank Loan,,22.41
CUST104288,39,Male,Married,Selangor,Urban,39832.64,100000,715.61,10,0,897.86,Moderate,3.68,33.01,40,2,No,0,0,Reinforced Concrete,10,Cash,800,12.38
CUST104289,58,Female,Married,Sabah,Suburban,42151.23,153791.63,918.02,10,5,3860.86,Low,22.98,58.53,11,5,No,1,23871.66,Reinforced Concrete,5,Bank Loan,716,43.7
CUST104290,36,Male,Single,Penang,Suburban,46549.14,126850.19,1033.53,10,0,3859.39,Moderate,16.99,8.72,2,5,Yes,0,0,Timber Structure,10,Financing Scheme,619,25.92
CUST104291,22,Female,Married,Negeri Sembilan,Suburban,51423.01,,761.04,10,1,5046.04,Moderate,17.75,66.66,31,5,No,0,6205.07,Lightweight Concrete,7,Mortgage,758,14.84
CUST104292,60,Male,Married,Johor,Urban,20321.9,,1189.02,5,0,3463.45,Low,29.68,20.62,10,4,Yes,1,0,Lightweight Concrete,5,Financing Scheme,,20.71
CUST104293,37,Male,Single,Pahang,Suburban,26838.28,130201.22,1077.29,5,2,272.63,Moderate,31.79,28.26,45,4,No,0,480.33,Lightweight Concrete,5,Mortgage,747,58.27
CUST104294,54,Male,Married,Selangor,Urban,72939.2,288753.2,2535.17,10,0,137.61,Moderate,31.04,61.89,6,4,No,0,0,Steel Frame,3,Mortgage,734,33.87
CUST104295,62,Male,Married,Pahang,Rural,42916.32,146787.1,996.26,10,3,120.39,Moderate,14.43,25.09,42,1,No,0,420.45,Reinforced Concrete,3,Cash,636,18.52
CUST104296,36,Male,Single,Sabah,Rural,20000,214980.33,2025.4,10,5,7844.78,High,22.17,42.71,22,,No,1,44842.92,Brick Wall,10,Online Payment,753,20.34
CUST104297,58,Male,Divorced,Selangor,Urban,40303.62,124535.16,1029.11,5,5,1390.91,Moderate,20.19,63.83,47,4,Yes,1,9598.6,Lightweight Concrete,1,Cash,610,28.35
CUST104298,22,Female,Single,Sabah,Urban,46270.43,257688.77,1742.79,10,1,244.72,Low,29.42,54.26,19,1,Yes,1,323.47,Steel Frame,10,Bank Loan,536,22.29
CUST104299,22,Female,Divorced,Kedah,Urban,26644.32,164099.92,1517.81,5,0,1571.82,Moderate,45.28,87.41,10,4,Yes,1,0,,5,Cash,738,21.42
CUST104300,46,Male,Married,Sabah,Rural,20000,100000,680.29,5,3,2477.79,Low,19.62,53.11,47,1,No,1,7905.96,Reinforced Concrete,5,Financing Scheme,642,27.04
CUST104301,33,Male,Married,Kuala Lumpur,Urban,23502.56,128264.14,791.33,5,2,198.51,Moderate,50.37,55.8,27,4,Yes,0,285.4,Brick Wall,5,Online Payment,704,73.25
CUST104302,67,Female,Married,Kuala Lumpur,Urban,30805.5,308589.65,1496.68,10,3,850.53,Moderate,26.19,49.88,28,,Yes,0,3435.91,Reinforced Concrete,3,Online Payment,814,36.59
CUST104303,51,Male,Married,Pahang,Suburban,20000,100000,906.29,5,5,416.08,Low,26.86,44.56,10,1,Yes,1,2701.54,Steel Frame,5,Bank Loan,585,26.48
CUST104304,54,Male,Married,Kedah,Suburban,26844.15,189765.2,565.85,10,1,7412.54,Moderate,18.83,45.56,45,2,No,0,6900.92,Brick Wall,1,Mortgage,,
CUST104305,59,Female,Married,Sabah,Urban,43486.07,,2469.94,10,2,766.12,Low,14.15,53.9,17,4,No,1,1597.24,Timber Structure,3,Bank Loan,791,22.96
CUST104306,23,Female,Married,Negeri Sembilan,Suburban,20000,239097.81,1506.15,5,0,2345.63,High,19.78,54.07,15,,No,0,0,Steel Frame,5,Online Payment,710,21.22
CUST104307,28,Female,Married,Pahang,Suburban,29362.52,293712.49,1890.92,10,0,5012.68,High,18.36,61.19,43,4,Yes,0,0,Timber Structure,10,Financing Scheme,587,42.24
CUST104308,43,Male,Widowed,Penang,Urban,61091.86,136328.02,983.62,10,3,3978.3,Moderate,71.57,27.73,12,3,Yes,1,14835.32,Reinforced Concrete,5,Financing Scheme,564,27.68
CUST104309,34,Male,Single,Kuala Lumpur,Rural,35364.49,233552.88,1412.15,15,0,1001.66,Moderate,6.86,52.04,20,1,Yes,0,0,Timber Structure,5,Mortgage,602,50.49
CUST104310,47,Female,Married,Penang,Urban,20230.56,110217.84,446.88,15,2,744.77,Moderate,18.82,67.46,16,5,Yes,0,1471.42,Reinforced Concrete,1,Bank Loan,584,17.61
CUST104311,74,Male,Single,Penang,Urban,49689.91,,1538.97,20,5,3313.56,Moderate,41.22,56.57,47,2,No,1,13698.28,Lightweight Concrete,1,,671,65.83
CUST104312,49,Male,Married,Kedah,Rural,21260.01,272109.84,1975.57,10,2,459.22,Moderate,18.6,72.08,20,2,No,1,1120.06,Lightweight Concrete,3,Financing Scheme,657,10.59
CUST104313,59,Male,Married,Pahang,Rural,20307.54,100000,886.55,10,0,2526.89,Low,55.32,60.55,27,2,Yes,1,0,,5,Financing Scheme,675,26.17
CUST104314,73,Male,Single,Sarawak,Suburban,20443.48,255331.4,1074.52,20,3,3607.1,High,12.97,48.27,22,3,No,0,11999.15,Timber Structure,10,Mortgage,574,70.25
CUST104315,59,Female,Single,Pahang,Rural,22657.1,189311.37,1343.44,10,0,3783.87,Moderate,27.45,32.53,27,1,Yes,0,0,Timber Structure,10,Cash,644,25.34
CUST104316,21,Female,Single,Sarawak,Urban,36544.08,278554.95,2148.6,10,5,17.91,Low,22.92,8.9,13,3,Yes,1,117.74,Steel Frame,1,Online Payment,465,47.75
CUST104317,37,Female,Married,Sabah,Rural,63893.06,100000,506.72,10,4,1385.78,High,9.1,51.19,5,5,No,1,6324.37,Timber Structure,10,Mortgage,663,24.74
CUST104318,61,Male,Married,Sarawak,Rural,22919.05,148141.85,1258.9,10,0,885.06,Moderate,22.41,56.59,17,2,Yes,0,0,Timber Structure,5,Mortgage,756,22.09
CUST104319,50,Male,Widowed,Selangor,Urban,93188.33,210696.28,425.62,5,1,7713.17,High,39.52,21.35,34,3,No,0,10625.05,Reinforced Concrete,5,Cash,522,33.87
CUST104320,73,Male,Married,Sabah,Suburban,30714.36,252429.66,1706.26,15,0,1570.86,Moderate,4.63,30.42,22,5,No,0,0,Timber Structure,15,Mortgage,694,23.63
CUST104321,33,Male,Single,Sarawak,Urban,27779.92,100000,690.85,20,5,1115.29,Low,6.35,28.9,30,4,Yes,1,5498.96,Timber Structure,10,Bank Loan,595,52.94
CUST104322,41,Female,Divorced,Negeri Sembilan,Rural,29119.53,136929.16,858.65,5,4,560.39,Moderate,7.33,54.75,3,5,Yes,1,1372.31,,1,Online Payment,722,48.93
CUST104323,39,Male,Married,Penang,Urban,24100.32,,1539.81,15,1,3736.81,Moderate,30.28,21.57,7,5,Yes,0,2377.87,Brick Wall,10,,664,37.79
CUST104324,73,Male,Married,Sabah,Rural,25004.51,100000,333.78,5,3,769.48,High,10.93,28.88,49,1,Yes,0,3172.72,Brick Wall,5,Online Payment,686,39.33
CUST104325,39,Male,Single,Penang,Urban,20000,125443.58,938.1,5,1,3506.08,Moderate,26.4,27.01,15,3,No,0,4336.75,Lightweight Concrete,3,Mortgage,656,74.17
CUST104326,45,Female,Married,Perak,Suburban,22168.77,100000,468.63,15,2,4444,Moderate,36.83,58.85,7,3,Yes,0,6021.68,,10,Online Payment,770,29.82
CUST104327,42,Male,Divorced,Pahang,Suburban,27472.08,101870.92,572.15,5,5,119.87,High,41.85,13.76,3,2,Yes,1,718.28,Timber Structure,5,Cash,681,54.04
CUST104328,51,Male,Married,Sarawak,Suburban,44747.37,,899.24,10,4,1426.64,High,69.53,45,29,5,Yes,1,4212.51,Brick Wall,3,Financing Scheme,587,29.3
CUST104329,37,Male,Married,Penang,Urban,79502.43,215346.65,1247.18,5,2,1090.74,Low,32.02,24.27,6,,No,1,1986.15,Lightweight Concrete,1,Cash,659,37.02
CUST104330,43,Female,Married,Sarawak,Suburban,23506.92,159426.7,1111.61,10,2,998.81,Moderate,55.96,60.46,49,5,No,0,2007.47,Steel Frame,1,Bank Loan,617,26.27
CUST104331,52,Male,Divorced,Penang,Suburban,40314.81,104515.12,909.99,10,1,928.74,Low,23.01,36.22,27,4,Yes,1,1228.97,Steel Frame,10,Bank Loan,665,23
CUST104332,30,Female,Single,Negeri Sembilan,Rural,42416,199496.17,1170.54,20,1,1518.51,Low,30.63,23.96,1,5,Yes,1,974.32,Timber Structure,5,Mortgage,612,31.4
CUST104333,30,Female,Married,Johor,Suburban,20663.61,174128.92,798.52,15,2,278.99,High,31.4,17.86,49,5,Yes,0,394.77,Brick Wall,10,Bank Loan,589,47.59
CUST104334,56,Male,Widowed,Negeri Sembilan,Suburban,39213.48,148968.68,879.44,5,5,4100.36,High,67.76,56.39,34,4,No,1,24962.72,Steel Frame,5,Bank Loan,668,26.41
CUST104335,28,Female,Single,Kuala Lumpur,Rural,24394.93,255249.58,1917.03,10,3,1632.81,Moderate,28,70.47,8,2,No,1,6842.56,Lightweight Concrete,10,Bank Loan,655,28.49
CUST104336,74,Male,Married,Sarawak,Rural,20168.01,100000,477.36,20,0,852.7,High,39.37,72.87,47,1,Yes,1,0,Brick Wall,10,Cash,746,22.31
CUST104337,72,Female,Married,Negeri Sembilan,Suburban,26584.38,164211.97,872.66,15,0,556.86,Low,40.49,45.25,25,2,Yes,1,0,Steel Frame,10,Online Payment,613,59.54
CUST104338,40,Male,Married,Selangor,Urban,57427.32,281588.9,1831.09,10,4,1917.16,Moderate,28.88,43.62,15,3,Yes,1,7852.75,Reinforced Concrete,10,Cash,472,20.62
CUST104339,52,Male,Married,Sarawak,Suburban,33494.37,111508.42,485.29,10,1,3090.41,Low,41.71,51.44,38,5,No,1,2705.82,Steel Frame,1,Mortgage,617,15.43
CUST104340,70,Male,Married,Kedah,Rural,32537.87,157867.56,579.8,10,0,1162.71,Moderate,31.47,47.73,11,4,Yes,0,0,Lightweight Concrete,10,Mortgage,504,24.36
CUST104341,34,Male,Married,Pahang,Suburban,30582.57,185944.04,580.73,10,3,8336.97,High,1.36,43.36,9,3,No,0,18652.85,Timber Structure,1,Mortgage,687,10.99
CUST104342,70,Female,Single,Pahang,Suburban,28246.93,139253.48,671.32,15,4,1533.88,Moderate,25.81,48.14,27,2,Yes,1,5857.6,Timber Structure,15,Bank Loan,499,34.84
CUST104343,48,Male,Married,Kuala Lumpur,Urban,108735.65,213287.6,509.06,5,5,7718.05,High,57.22,22.77,13,3,No,1,52902.74,Timber Structure,5,Cash,561,34.37
CUST104344,66,Female,Single,Selangor,Suburban,21397.77,266434.99,1776.55,20,1,6572.2,High,16.41,12.99,12,1,Yes,0,7135.89,Brick Wall,15,Bank Loan,617,21.55
CUST104345,72,Male,Single,Kuala Lumpur,Urban,101254.12,337968.43,1151.55,5,0,1831.3,Low,42.62,31.34,11,5,Yes,1,0,Brick Wall,3,Cash,789,25.24
CUST104346,73,Female,Widowed,Sabah,Suburban,22950.07,151159.29,758.69,10,2,1741.37,Moderate,24.95,48.31,35,4,Yes,0,2770.61,Steel Frame,10,Online Payment,553,53.83
CUST104347,44,Male,Married,Sarawak,Suburban,33806.12,,1065.29,5,3,223.37,Low,9.66,44.42,44,2,No,1,612.61,,1,Financing Scheme,651,22.21
CUST104348,35,Male,Widowed,Selangor,Urban,40774.71,316707.91,2230.61,10,3,5298.04,Moderate,3.95,79.79,23,5,No,1,18836.23,Steel Frame,1,Online Payment,702,31.1
CUST104349,42,Male,Single,Perak,Suburban,23825.12,100000,880.28,10,1,3251.23,Moderate,68.7,53.72,21,3,Yes,1,2128.57,Reinforced Concrete,5,Cash,784,30.9
CUST104350,50,Female,Married,Penang,Urban,51938.82,100000,706.64,5,5,1388.15,Moderate,6.62,33.79,28,1,Yes,1,5694.59,Lightweight Concrete,1,Mortgage,720,33.72
CUST104351,24,Male,Single,Kedah,Rural,34826.44,205755.26,1304.5,20,3,731.74,High,15.21,37.74,7,3,No,0,2308.36,Timber Structure,10,Bank Loan,748,33.99
CUST104352,33,Male,Married,Sarawak,Rural,26957.8,100703.77,740.44,10,1,3647.07,Moderate,26.32,41.37,13,1,No,0,4229.37,Steel Frame,10,Online Payment,728,27.33
CUST104353,43,Male,Married,Kedah,Rural,,123675.07,277.02,10,3,689.26,High,40.6,29.59,31,1,No,0,1961.63,Lightweight Concrete,10,Online Payment,541,63.56
CUST104354,28,Female,Single,Selangor,Urban,200000,402768.61,1201.36,10,0,1561.15,Moderate,23.15,44.21,35,2,No,0,0,Steel Frame,1,Cash,682,23.14
CUST104355,38,Male,Divorced,Penang,Suburban,64457.38,175212.61,483.48,5,5,443.36,Low,20.12,66.52,17,4,Yes,1,2366.47,,5,Mortgage,726,47.05
CUST104356,32,Female,Single,Kuala Lumpur,Urban,71852.33,232142.35,646.65,10,1,3264.53,Moderate,64.34,29.02,24,1,No,1,3659.53,Steel Frame,10,Bank Loan,564,25.03
CUST104357,51,Male,Married,Sarawak,Urban,24785.71,105412.38,430.49,10,3,2795.19,Moderate,44.64,50.74,22,3,Yes,0,6846.6,Brick Wall,10,Online Payment,598,34.53
CUST104358,34,Female,Widowed,Penang,Rural,23641.41,164496.38,1029.16,10,0,689.99,Low,62.55,22.67,10,5,Yes,1,0,Lightweight Concrete,3,Cash,578,20.9
CUST104359,54,Female,Divorced,Kedah,Rural,20000,152753.56,445.65,15,5,249.67,Low,21.06,30.6,16,4,Yes,1,789.45,Reinforced Concrete,5,Financing Scheme,720,11.62
CUST104360,38,Male,Widowed,Johor,Urban,67941,146295.03,1387.01,5,0,389.77,Moderate,42.03,6.69,37,2,Yes,0,0,Timber Structure,5,Financing Scheme,644,23.14
CUST104361,54,Male,Married,Selangor,Suburban,27207.06,129327.22,1142.48,10,0,1916.07,High,43.75,47.1,6,5,Yes,0,0,Lightweight Concrete,3,Cash,621,33.39
CUST104362,31,Male,Single,Selangor,Rural,21894.49,592995.4,5795.44,5,5,325.13,Moderate,61.54,63.12,12,1,No,1,1691.38,Lightweight Concrete,1,Online Payment,535,42.35
CUST104363,61,Male,Single,Kedah,Rural,27777.2,108756.95,254.49,10,1,771.69,Low,34.55,59.96,1,,Yes,1,538.14,Reinforced Concrete,10,Bank Loan,644,23.05
CUST104364,32,Male,Married,Kedah,Rural,25155.02,100000,881.12,10,1,3655.17,Moderate,19.99,17.1,16,1,Yes,0,3103.63,Brick Wall,5,Bank Loan,599,13.4
CUST104365,69,Female,Married,Sabah,Rural,20000,162205.33,1367.37,5,3,170.62,High,30.64,35.96,34,4,Yes,0,566.85,Lightweight Concrete,3,Online Payment,672,30.11
CUST104366,35,Male,Single,Kuala Lumpur,Urban,28892.08,222142.69,2047.46,10,5,1740.63,Moderate,64.15,70.91,37,1,Yes,1,11198.4,Timber Structure,7,Online Payment,547,16.42
CUST104367,51,Female,Married,Kedah,Urban,55487.34,100000,622.36,10,5,1021.07,Low,25.21,36.19,27,5,No,1,3331.99,Lightweight Concrete,10,Online Payment,666,21.8
CUST104368,69,Male,Married,Negeri Sembilan,Rural,31983.32,145052.62,1204.39,20,5,256.38,Moderate,39,45.34,5,5,Yes,1,1234.64,Brick Wall,15,Cash,610,17.88
CUST104369,49,Female,Married,Pahang,Suburban,20000,100000,241.03,10,2,1424.39,High,55.39,21.6,19,1,Yes,0,1865.52,Brick Wall,5,Mortgage,538,21.96
CUST104370,46,Male,Married,Pahang,Urban,20000,357978.78,933.26,5,2,1454.01,Moderate,18.92,46.8,11,4,Yes,0,2819.99,Timber Structure,5,Cash,531,17.35
CUST104371,38,Male,Married,Sarawak,Suburban,22221.5,187567.08,553,5,4,949.91,Moderate,41.57,24.52,37,3,Yes,1,4474.55,Lightweight Concrete,1,Online Payment,544,34.1
CUST104372,52,Male,Married,Perak,Suburban,45452.28,127541.78,1188.47,5,2,113.82,Low,30.2,31.23,43,5,Yes,1,277.46,Steel Frame,1,Financing Scheme,631,24.83
CUST104373,42,Male,Single,Sarawak,Rural,28479.17,120330.64,299.55,5,5,463.53,Low,25.78,35.29,11,2,No,1,1899.48,Reinforced Concrete,3,Mortgage,,33.93
CUST104374,58,Male,Married,Sabah,Rural,36258.52,178969.22,501.33,15,2,1037.45,Low,20.31,31.71,8,4,Yes,1,1688.63,Timber Structure,15,Online Payment,674,38.73
CUST104375,37,Female,Single,Penang,Urban,21356.35,214336.43,2024.04,15,3,649.31,Low,32.24,21.21,16,3,No,1,2708.54,Lightweight Concrete,15,Mortgage,678,24.75
CUST104376,43,Female,Single,Perak,Rural,30123.14,329186.52,941.19,5,1,349.97,Low,37.38,23.7,31,2,No,1,242.61,Lightweight Concrete,5,Cash,582,23.79
CUST104377,44,Male,Married,Penang,Rural,59500.47,241247.91,2161.11,10,2,1334.83,Moderate,37.62,58.83,11,5,No,0,2980.12,Lightweight Concrete,5,Cash,745,37.19
CUST104378,70,Male,Divorced,Pahang,Suburban,47631.84,186921.34,1554.1,10,4,1013.67,Moderate,25,57.28,1,,Yes,1,4821.65,Lightweight Concrete,3,Mortgage,610,21.9
CUST104379,28,Male,Single,Pahang,Rural,25608.61,100000,232.23,10,3,2186.89,Moderate,30.58,39.39,47,4,Yes,0,7995.84,Reinforced Concrete,3,Mortgage,691,30.2
CUST104380,61,Male,Married,Pahang,Suburban,75214.87,,296,5,0,1643.92,Moderate,68.9,55.53,17,5,No,1,0,Steel Frame,1,Online Payment,635,10.09
CUST104381,26,Male,Married,Kedah,Suburban,34395.27,186106.98,1167.84,20,0,372.05,Moderate,22.49,41.24,48,4,Yes,0,0,Timber Structure,5,Financing Scheme,684,21.1
CUST104382,25,Female,Single,Sabah,Suburban,41803.36,100000,997.74,15,4,2327.33,Low,12.54,38.36,49,5,Yes,1,6466.9,Reinforced Concrete,10,Financing Scheme,631,
CUST104383,64,Female,Married,Negeri Sembilan,Rural,27786.89,217518.35,1964.33,20,1,1252.4,Low,9.44,39.42,25,4,Yes,1,1323.98,Lightweight Concrete,1,Cash,685,26.69
CUST104384,49,Female,Married,Sarawak,Suburban,20000,100000,448.02,10,5,240.85,Low,41.42,56.23,47,5,No,1,1290.19,Lightweight Concrete,10,Financing Scheme,649,44.35
CUST104385,48,Male,Single,Penang,Urban,28167.32,142017.95,722.94,10,0,37.25,High,12.86,52.08,43,4,Yes,0,0,Timber Structure,10,Mortgage,723,27.14
CUST104386,31,Female,Married,Johor,Urban,45319.32,147439.32,752.42,15,1,1969.26,Low,41.13,49.46,26,1,Yes,1,2642.73,Steel Frame,15,Mortgage,576,54.2
CUST104387,21,Female,Married,Sarawak,Urban,26414.82,236076.75,1858.73,15,2,1928.05,Low,18.25,21.76,34,1,Yes,1,3667.99,Steel Frame,15,Mortgage,491,17.97
CUST104388,63,Male,Married,Selangor,Urban,21300.82,152360.4,720.52,5,2,3434.83,Low,58.45,28.54,2,3,No,1,9389.89,Brick Wall,5,Bank Loan,562,19.89
CUST104389,39,Male,Married,Kuala Lumpur,Urban,29755.14,100000,318.24,20,2,2874.62,Moderate,9.98,59.44,16,3,Yes,0,4437.87,Brick Wall,3,Cash,746,22.59
CUST104390,29,Female,Single,Perak,Urban,31467.75,280413.17,2236.82,20,0,4199.35,Moderate,25.39,77.25,31,5,Yes,1,0,Steel Frame,15,Mortgage,636,20.1
CUST104391,47,Male,Married,Penang,Urban,57932.72,156393.17,885.83,5,0,691.8,High,28.1,19.73,22,1,Yes,0,0,Reinforced Concrete,5,Online Payment,658,30.73
CUST104392,54,Male,Single,Sabah,Suburban,25958.72,100000,261.42,10,1,1066.05,Moderate,10.49,39.61,22,3,No,0,703.7,,10,Mortgage,555,
CUST104393,64,Male,Married,Pahang,Suburban,25312.84,100429.39,835.61,10,1,127.85,Low,53.13,27.22,32,5,Yes,1,124.16,Reinforced Concrete,10,Cash,656,15.07
CUST104394,24,Female,Married,Selangor,Urban,30280.33,537591.15,3592.45,15,5,1059.84,Moderate,14.21,35.96,6,4,No,1,5869.48,Brick Wall,3,Mortgage,558,59.32
CUST104395,56,Male,Single,Kuala Lumpur,Urban,47704.88,164053.91,970.37,15,4,496.32,Moderate,36.11,52.05,2,1,Yes,1,1815.09,Brick Wall,15,Mortgage,,44.74
CUST104396,38,Female,Married,Penang,Suburban,68049.92,165260.28,1220.74,5,5,3272.77,Low,13.09,18.22,7,5,Yes,1,17044.71,Timber Structure,5,Mortgage,614,15.91
CUST104397,35,Female,Single,Negeri Sembilan,Rural,29211.76,100000,604.29,5,2,2135.78,Moderate,44.7,31.41,11,5,No,0,3934.66,Timber Structure,1,Mortgage,690,27.93
CUST104398,71,Female,Married,Pahang,Rural,20000,,718.74,10,3,3043.68,Moderate,48.56,39.38,10,2,Yes,0,5806.56,Steel Frame,10,Bank Loan,700,16.09
CUST104399,33,Male,Married,Penang,Urban,23779.44,134721.14,1204.39,5,3,1795.35,Low,2.7,40.18,16,3,Yes,1,3982.11,Reinforced Concrete,5,Cash,702,11.92
CUST104400,39,Female,Single,Johor,Urban,54432.51,101902.05,703.95,5,2,1822.29,Low,35.31,21.62,1,5,No,1,2968.09,Lightweight Concrete,5,Online Payment,507,14.95
CUST104401,69,Male,Divorced,Johor,Urban,37752.99,314979.3,2292.04,10,4,536.35,Low,66.09,27.42,35,5,No,1,2376.88,Timber Structure,10,Financing Scheme,649,25.46
CUST104402,26,Male,Married,Sabah,Rural,21070.16,119822.24,828.07,15,5,2216.24,High,47.36,12.99,38,3,No,1,14317.3,Reinforced Concrete,15,Online Payment,632,
CUST104403,68,Male,Single,Johor,Urban,31698.72,675805.4,4223.4,10,1,310.9,Moderate,58.66,15.14,39,2,Yes,0,231.78,Timber Structure,1,Mortgage,512,33.49
CUST104404,32,Male,Married,Negeri Sembilan,Suburban,40993.75,102763.36,346.91,10,0,645.49,Moderate,35.34,45.02,10,3,Yes,0,0,Steel Frame,10,Online Payment,,77.95
CUST104405,71,Female,Married,Sabah,Urban,25373.07,105933.82,496.34,5,4,396.77,Low,13.18,46.08,35,2,No,1,1860.23,Lightweight Concrete,1,Financing Scheme,627,50.87
CUST104406,57,Male,Divorced,Perak,Rural,25042.81,245292.08,1850.7,10,4,5972.21,Low,37,38.48,13,2,No,1,32605.15,Lightweight Concrete,10,Cash,696,67.36
CUST104407,37,Male,Married,Negeri Sembilan,Suburban,22283.21,248606.85,1343.42,15,2,4567.28,Low,32.02,7.26,42,1,Yes,1,8060.35,Reinforced Concrete,10,Mortgage,657,23.51
CUST104408,43,Male,Married,Sabah,Urban,43985.6,197280.63,1035.53,10,1,4156.26,Low,36.27,31.95,14,1,Yes,1,3558.39,Timber Structure,3,Mortgage,601,32.5
CUST104409,46,Female,Married,Negeri Sembilan,Rural,24656.8,100000,807.42,10,3,6446.44,Moderate,21.35,20.02,12,5,Yes,0,17193.32,Reinforced Concrete,1,Mortgage,733,33.33
CUST104410,49,Female,Married,Johor,Urban,54902.17,467343.44,955.51,5,3,1896.56,High,50.36,36.1,44,5,No,0,4187.83,Timber Structure,5,Financing Scheme,450,15.3
CUST104411,53,Female,Married,Perak,Suburban,20000,141292.56,1050.08,10,5,4501.84,Moderate,44.32,28.63,3,5,Yes,1,22369.29,,10,Financing Scheme,644,18.16
CUST104412,47,Male,Single,Negeri Sembilan,Suburban,71316.78,118101.76,698.43,15,5,690.22,High,52.85,41.76,38,1,Yes,1,3571.15,Timber Structure,1,Online Payment,491,44.82
CUST104413,45,Male,Married,Perak,Suburban,58073.1,259398.13,1300.65,10,3,971.48,Moderate,32.33,82.19,46,1,No,1,2115.32,Steel Frame,1,Online Payment,568,30.9
CUST104414,30,Female,Married,Kuala Lumpur,Urban,20000,225330.77,1064.53,5,4,1258.34,Moderate,33.67,44.35,11,3,No,1,3921.46,Reinforced Concrete,5,Cash,697,29.66
CUST104415,67,Male,Widowed,Negeri Sembilan,Suburban,22782.95,100000,338.3,15,5,187.31,Moderate,60.4,39.84,34,5,Yes,1,713.32,Lightweight Concrete,15,Online Payment,535,
CUST104416,43,Male,Single,Sarawak,Suburban,32416.78,149461,698.58,5,0,3482.44,High,12.18,42.1,25,3,No,0,0,Timber Structure,3,Mortgage,522,29.85
CUST104417,41,Female,Married,Pahang,Rural,20000,100000,513.13,10,1,253.79,High,19.1,65.48,23,3,Yes,0,296.74,Timber Structure,10,Online Payment,850,21.05
CUST104418,41,Male,Divorced,Johor,Urban,39361.55,100000,549.96,10,0,3215.41,Moderate,21.67,29.59,8,,No,0,0,Brick Wall,10,Online Payment,528,14.04
CUST104419,63,Female,Married,Penang,Urban,,125676.5,927.29,20,3,5108.69,High,59.18,42.11,43,3,No,0,18580,Timber Structure,1,Cash,799,25.89
CUST104420,33,Male,Divorced,Perak,Suburban,30076.9,112507.11,633.25,15,0,1677.88,Moderate,25.06,49.21,44,1,No,0,0,Steel Frame,3,Mortgage,635,17.18
CUST104421,57,Male,Married,Johor,Suburban,47900.39,100000,837.03,10,4,362.81,High,11.86,55.24,27,1,Yes,1,1472.49,,10,Financing Scheme,603,78.7
CUST104422,53,Male,Married,Selangor,Urban,34557.01,303791.08,2162.36,15,2,1147.91,Moderate,9.74,37.04,4,1,Yes,0,3048.27,Reinforced Concrete,10,Financing Scheme,701,39.87
CUST104423,44,Male,Married,Sarawak,Urban,20000,110334.96,388.02,10,0,298.98,Moderate,19.57,90.17,24,4,Yes,1,0,Reinforced Concrete,3,Bank Loan,770,52.9
